GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,206763,41.000000,2.000000,3.000000,546.301453,0.009000,0.239919,0.000000,0.000000,0.001180,68921.000000,4.878049
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,237276,39.000000,2.000000,4.000000,724.983236,0.009000,0.310847,0.000000,0.000000,0.001535,59319.000000,5.128205
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,238521,43.000000,2.000000,3.000000,550.330933,0.009000,0.257352,0.000000,0.000000,0.001267,79507.000000,4.651163
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,250047,63.000000,2.000000,1.000000,191.353353,0.009000,0.125366,0.000000,0.000000,0.000607,250047.000000,3.174603
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,273375,45.000000,2.000000,3.000000,553.724589,0.009000,0.272360,0.000000,0.000000,0.001341,91125.000000,4.444444
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,275684,41.000000,2.000000,4.000000,729.369853,0.009000,0.364266,0.000000,0.000000,0.001801,68921.000000,4.878049
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,292008,46.000000,2.000000,3.000000,589.240397,0.009000,0.305668,0.000000,0.000000,0.001509,97336.000000,4.347826
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,297754,53.000000,2.000000,2.000000,375.539887,0.009333,0.234858,0.000000,0.000000,0.001155,148877.000000,3.773585
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,300763,67.000000,2.000000,1.000000,192.584839,0.009000,0.152183,0.000000,0.000000,0.000741,300763.000000,2.985075
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,318028,43.000000,2.000000,4.000000,734.773926,0.009333,0.402581,0.000000,0.000000,0.001993,79507.000000,4.651163
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,343000,70.000000,2.000000,1.000000,201.390681,0.014667,0.176299,0.000000,0.000000,0.000863,343000.000000,2.857143
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,364500,45.000000,2.000000,4.000000,739.613383,0.009000,0.443302,0.000000,0.000000,0.002198,91125.000000,4.444444
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,389344,46.000000,2.000000,4.000000,787.328145,0.009000,0.479515,0.000000,0.000000,0.002378,97336.000000,4.347826
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,390224,58.000000,2.000000,2.000000,398.713501,0.009000,0.299002,0.000000,0.000000,0.001475,195112.000000,3.448276
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,405224,74.000000,2.000000,1.000000,202.003098,0.009333,0.202150,0.000000,0.000000,0.000991,405224.000000,2.702703
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,446631,53.000000,2.000000,3.000000,564.840393,0.009333,0.442479,0.000000,0.000000,0.002193,148877.000000,3.773585
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,456533,77.000000,2.000000,1.000000,194.915548,0.009333,0.219158,0.000000,0.000000,0.001077,456533.000000,2.597403
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,493039,79.000000,2.000000,1.000000,195.315435,0.009333,0.238267,0.000000,0.000000,0.001173,493039.000000,2.531646
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,500094,63.000000,2.000000,2.000000,383.234660,0.009000,0.355258,0.000000,0.000000,0.001757,250047.000000,3.174603
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,585336,58.000000,2.000000,3.000000,598.959676,0.009333,0.597001,0.000000,0.000000,0.002966,195112.000000,3.448276
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,595508,53.000000,2.000000,4.000000,754.070129,0.009333,0.730787,0.000000,0.000000,0.003634,148877.000000,3.773585
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,601526,67.000000,2.000000,2.000000,385.291331,0.009333,0.424346,0.000000,0.000000,0.002101,300763.000000,2.985075
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,686000,70.000000,2.000000,2.000000,402.865204,0.010333,0.501686,0.000000,0.000000,0.002489,343000.000000,2.857143
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,750141,63.000000,2.000000,3.000000,575.603251,0.009667,0.697271,0.000000,0.000000,0.003467,250047.000000,3.174603
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,780448,58.000000,2.000000,4.000000,799.940450,0.009667,1.024207,0.000000,0.000000,0.005102,195112.000000,3.448276
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,810448,74.000000,2.000000,2.000000,404.140859,0.010000,0.601191,0.000000,0.000000,0.002987,405224.000000,2.702703
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,902289,67.000000,2.000000,3.000000,579.063232,0.010000,0.859698,0.000000,0.000000,0.004279,300763.000000,2.985075
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,913066,77.000000,2.000000,2.000000,390.142822,0.010000,0.663121,0.000000,0.000000,0.003296,456533.000000,2.597403
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,986078,79.000000,2.000000,2.000000,390.833119,0.010000,0.718465,0.000000,0.000000,0.003572,493039.000000,2.531646
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,1000188,63.000000,2.000000,4.000000,768.770101,0.010000,1.192367,0.000000,0.000000,0.005942,250047.000000,3.174603
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,1029000,70.000000,2.000000,3.000000,605.262736,0.010000,1.022071,0.000000,0.000000,0.005091,343000.000000,2.857143
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,1203052,67.000000,2.000000,4.000000,773.580445,0.010333,1.468140,0.000000,0.000000,0.007322,300763.000000,2.985075
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,1215672,74.000000,2.000000,3.000000,607.432149,0.010000,1.252876,0.000000,0.000000,0.006244,405224.000000,2.702703
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,1369599,77.000000,2.000000,3.000000,586.458415,0.010000,1.376937,0.000000,0.000000,0.006866,456533.000000,2.597403
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,1372000,70.000000,2.000000,4.000000,808.669962,0.010000,1.752681,0.000000,0.000000,0.008744,343000.000000,2.857143
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,1479117,79.000000,2.000000,3.000000,587.480713,0.010333,1.496729,0.000000,0.000000,0.007464,493039.000000,2.531646
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,1620896,74.000000,2.000000,4.000000,810.937174,0.010333,2.117616,0.000000,0.000000,0.010569,405224.000000,2.702703
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,1826132,77.000000,2.000000,4.000000,783.133118,0.010000,2.368404,0.000000,0.000000,0.011822,456533.000000,2.597403
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,1972156,79.000000,2.000000,4.000000,784.628235,0.010000,2.565731,0.000000,0.000000,0.012809,493039.000000,2.531646
